0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
210,0.014285714285714285,0.047619047619047616,0.0,0.014285714285714285,0.0,0.0,0.01904761904761905,0.023809523809523808,0.023809523809523808,0.009523809523809525,0.004761904761904762,0.14285714285714285,0.2714285714285714,0.11904761904761904,0.0,0.08095238095238096,0.0,0.0,0.0,0.19047619047619047,0.009523809523809525,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015274949083503055,0.0050916496945010185,0.0,0.0015274949083503055,0.0,0.0,0.002036659877800407,0.0025458248472505093,0.0025458248472505093,0.0010183299389002036,0.0005091649694501018,0.015274949083503055,0.029022403258655804,0.012729124236252547,0.0,0.008655804480651732,0.0,0.0,0.0,0.020366598778004074,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.022675736961451247,0.0,0.006802721088435374,0.0,0.0,0.009070294784580499,0.011337868480725623,0.011337868480725623,0.0045351473922902496,0.0022675736961451248,0.06802721088435375,0.1292517006802721,0.05668934240362812,0.0,0.03854875283446712,0.0,0.0,0.0,0.09070294784580499,0.0045351473922902496,0.0,0.0045351473922902496,0.0,0.0045351473922902496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.10588235294117647,0.07058823529411765,0.15294117647058825,0.0,0.07058823529411765,0.0,0.0,0.0,0.4470588235294118,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551020408163265,0.0,0.011479591836734694,0.007653061224489796,0.016581632653061226,0.0,0.007653061224489796,0.0,0.0,0.0,0.04846938775510204,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.05389221556886228,0.03592814371257485,0.07784431137724551,0.0,0.03592814371257485,0.0,0.0,0.0,0.2275449101796407,0.023952095808383235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0029239766081871343,0.0,0.0,0.0029239766081871343,0.0,0.011695906432748537,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.05263157894736842,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.06451612903225806,0.0,0.16129032258064516,0.0,0.0,0.0,0.3548387096774194,0.0967741935483871,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01812688821752266,0.0,0.006042296072507553,0.0,0.015105740181268883,0.0,0.0,0.0,0.03323262839879154,0.00906344410876133,0.0,0.006042296072507553,0.0,0.006042296072507553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.07575757575757576,0.0,0.0,0.0,0.16666666666666666,0.045454545454545456,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.018867924528301886,0.0,0.0,0.1509433962264151,0.16981132075471697,0.20754716981132076,0.0,0.11320754716981132,0.0,0.0,0.0,0.1509433962264151,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020470829068577278,0.0,0.0,0.0,0.0,0.0,0.0020470829068577278,0.0010235414534288639,0.0,0.0,0.008188331627430911,0.009211873080859774,0.011258955987717503,0.0,0.006141248720573183,0.0,0.0,0.0,0.008188331627430911,0.0030706243602865915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0049504950495049506,0.0,0.0,0.039603960396039604,0.04455445544554455,0.054455445544554455,0.0,0.0297029702970297,0.0,0.0,0.0,0.039603960396039604,0.01485148514851485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.208955223880597,0.0,0.19402985074626866,0.0,0.07462686567164178,0.0,0.0,0.0,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004162330905306972,0.0,0.014568158168574402,0.0,0.013527575442247659,0.0,0.005202913631633715,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.07142857142857142,0.0,0.0663265306122449,0.0,0.025510204081632654,0.0,0.0,0.0,0.15816326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.014534883720930232,0.014534883720930232,0.4069767441860465,0.0029069767441860465,0.09011627906976744,0.3430232558139535,0.061046511627906974,0.0,0.011627906976744186,0.0,0.0,0.0,0.03197674418604651,0.0029069767441860465,0.0,0.0029069767441860465,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0007426661715558856,0.0,0.0,0.0,0.0,0.0,0.0,0.001856665428889714,0.001856665428889714,0.051986632008911994,0.0003713330857779428,0.011511325659116228,0.043817304121797254,0.007797994801336799,0.0,0.0014853323431117712,0.0,0.0,0.0,0.004084663943557371,0.0003713330857779428,0.0,0.0003713330857779428,0.0,0.0003713330857779428,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426661715558856,0.003780718336483932,0.0,0.0,0.0,0.0,0.0,0.0,0.00945179584120983,0.00945179584120983,0.2646502835538752,0.001890359168241966,0.05860113421550094,0.22306238185255198,0.03969754253308128,0.0,0.007561436672967864,0.0,0.0,0.0,0.020793950850661626,0.001890359168241966,0.0,0.001890359168241966,0.0,0.001890359168241966,0.0,0.0,0.0,0.0,0.0,0.0,0.003780718336483932
112,0.017857142857142856,0.008928571428571428,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.0,0.3392857142857143,0.03571428571428571,0.2857142857142857,0.0,0.08035714285714286,0.017857142857142856,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13392857142857142,0.0,0.0,0.0004433606739082243,0.00022168033695411216,0.0,0.0,0.0,0.0,0.0004433606739082243,0.0004433606739082243,0.0004433606739082243,0.0,0.0,0.008423852804256263,0.0008867213478164486,0.007093770782531589,0.0,0.0019951230325870096,0.0004433606739082243,0.0,0.0,0.0,0.0006650410108623365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033252050543116827,0.0,0.0,0.0022522522522522522,0.0011261261261261261,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.0,0.0,0.04279279279279279,0.0045045045045045045,0.036036036036036036,0.0,0.010135135135135136,0.0022522522522522522,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016891891891891893,0.0,0.0
